oracle_calls,scaffold,smiles,reward,penalized_reward,hydroxypyridine_raw_values,hydroxypyridine_reward,activation_energy_raw_values,activation_energy_reward
625,O=C(CCCSc1ncc(NC(=O)CCCSc2cc(=O)cco2)s1)Nc1cccnc1,C(CCC(Nc1c(O)nccc1O)=O)Sc1nc(O)c(NC(CCCSc2c(O)c(=O)cc(O)o2)=O)s1,0.5202666,0.5202666,1.0,1.0,29.295480599665243,0.5202666
625,O=C(CCC[C@@H]1OCCn2cccc21)Nc1cccnc1,c1(NC(CCC[C@H]2c3n(ccc3)C[C@H](C)O2)=O)c(O)c(C#N)cnc1O,0.7389862,0.7389862,1.0,1.0,20.96054208475817,0.7389862
625,O=C(Nc1ccc(C(=O)Nc2ccncc2)s1)c1cccs1,NCC#Cc1c(O)c(NC(c2cc(O)c(C#CCN)s2)=O)sc1C(=O)Nc1c(O)cnc(O)c1O,0.2521922,0.2521922,1.0,1.0,39.441166728019,0.2521922
625,c1ccncc1,O=C(Cc1c(O)ncc([N+](=O)[O-])c1)O,0.4196629,0.4196629,1.0,1.0,32.81559539594095,0.4196629
628,c1ccncc1,C#CCCCC(=O)Nc1c(O)ncc(C#N)c1O,0.0,0.0,1.0,1.0,1000.0,0.0
628,c1ccncc1,N(C(=O)CCC(=O)Nc1c(O)nccc1O)CCN,0.359935,0.359935,1.0,1.0,35.0,0.359935
628,O=C(NCc1ccncc1)c1cccs1,C(CN)#Cc1c(O)cc(C(=O)NCc2c(O)c(O)ncc2)s1,0.017472092,0.017472092,1.0,1.0,65.0,0.017472092
629,O=C(CCCSc1nc2ccccc2c(=O)s1)Nc1cccnc1,c1(=O)c2c(O)c(C#N)c(O)c(O)c2nc(SCCCC(Nc2cccnc2O)=O)s1,0.5676397,0.5676397,1.0,1.0,27.6354607618932,0.5676397
632,c1ccncc1,n1c(O)c(O)c(C#N)c(Cl)c1,0.5218654,0.5218654,1.0,1.0,29.239833059502434,0.5218654
632,O=C(Nc1ccncc1)c1cccs1,c1cc(C#CCN)sc1C(Nc1c(O)cnc(O)c1O)=O,0.86410147,0.86410147,1.0,1.0,13.933000733778794,0.86410147
632,O=C(NCCc1ccccc1)Nc1cccnc1,O[C@@H](c1ccc(SC)cc1)CNC(=O)Nc1c(O)ncc(C#N)c1O,0.81073743,0.81073743,1.0,1.0,17.36368915491254,0.81073743
634,O=C(CSc1cc(=O)cco1)Nc1cccnc1,c1(O)c(NC(=O)[C@@H](Sc2c(O)c(=O)cc(O)o2)C)c(O)ccn1,0.4319069,0.4319069,1.0,1.0,32.38058700323871,0.4319069
634,O=C(CCCSc1cc(=O)ccs1)Nc1cccnc1,s1c(SCCCC(=O)Nc2c(O)nccc2O)c(O)c(=O)cc1O,0.6890706,0.6890706,1.0,1.0,23.087962354297414,0.6890706
637,O=C(Nc1cccnc1)c1cccs1,C(c1cnc(O)c(NC(=O)c2sc(C#CCN)cc2)c1O)#N,0.4464611,0.4464611,1.0,1.0,31.86729052854883,0.4464611
637,N=c1[nH]c(=O)cc(SCCCC(=O)Nc2cccnc2)s1,S(c1sc(=N)n(N)c(=O)c1)CCCC(=O)Nc1c(O)ccnc1O,0.6962876,0.6962876,1.0,1.0,22.793478433206637,0.6962876
637,O=C(Nc1ccncc1)c1cccs1,c1c(C(=O)Nc2c(O)c(O)ncc2O)sc(C#CCN)c1C,0.3315604,0.3315604,1.0,1.0,36.089990032372754,0.3315604
640,O=C(CCC[C@H]1COCc2cc(=O)ccn21)Nc1cccnc1,C(CC(Nc1c(O)c(C#N)cnc1O)=O)C[C@H]1COCc2n1cc(O)c(=O)c2O,0.77966887,0.77966887,1.0,1.0,19.023313661723343,0.77966887
640,O=C(Nc1cccnc1)c1cccs1,n1c(O)c(NC(=O)c2cc(O)c(C#CCN)s2)cc(CO)c1,0.35044485,0.35044485,1.0,1.0,35.35992668495121,0.35044485
640,N=C(NCc1ccccc1)Nc1cccnc1,Oc1c(NC(=NC)NCc2ccc(O)cc2O)c(O)ncc1C#N,0.5112911,0.5112911,1.0,1.0,29.607641462644974,0.5112911
642,O=C(Nc1cccnc1)C1=CO1,C1(O)=C(C(Nc2c(O)c(C#CCN)cnc2O)=O)O1,0.51145226,0.51145226,1.0,1.0,29.602037803037188,0.51145226
642,O=C(Nc1cccnc1)c1cccs1,Oc1c(NC(c2ccc(C#CCN)s2)=O)c(O)ncc1C#CCN,0.4629513,0.4629513,1.0,1.0,31.289567656163317,0.4629513
647,O=C(Nc1cccnc1)c1cccs1,OCC#Cc1cnc(O)c(NC(=O)c2cc(O)c(C#CCN)s2)c1O,0.19726352,0.19726352,1.0,1.0,42.19052418749731,0.19726352
647,O=C(CCCSc1ccoc(=O)c1)Nc1cccnc1,c1c(=O)oc(O)cc1SCCCC(=O)Nc1c(O)ccnc1O,0.7446329,0.7446329,1.0,1.0,20.704455468401086,0.7446329
647,O=C(CCC[C@H]1COCc2cc(=O)ccn21)Nc1cccnc1,C(c1c(O)c(NC(CCC[C@@H]2n3c(c(O)c(=O)c(O)c3)COC2)=O)c(O)nc1)#CCN,0.25654122,0.25654122,1.0,1.0,39.24199522095129,0.25654122
647,O=C(Nc1cccnc1)c1nccs1,Oc1c(C#CCN)sc(C(Nc2c(O)ncc(C#CCN)c2O)=O)n1,0.20733282,0.20733282,1.0,1.0,41.64845640342651,0.20733282
647,O=C(Nc1cccnc1)c1ccco1,C(c1oc(C(Nc2c(O)c(C#CCN)cnc2O)=O)cc1O)#CCN,0.5769089,0.5769089,1.0,1.0,27.306532845770313,0.5769089
649,O=C(Nc1cccnc1)c1cccs1,OCc1c(O)cc(C(=O)Nc2c(O)ncc(C#CCN)c2O)s1,0.024708051,0.024708051,1.0,1.0,61.925923050179655,0.024708051
649,O=C(CCC[C@@H]1COCc2cc(=O)ccn21)Nc1cccnc1,c1(NC(=O)CCC[C@H]2n3c(c(O)c(=O)c(O)c3)COC2)c(O)ccnc1O,0.70516473,0.70516473,1.0,1.0,22.425776706705808,0.70516473
650,c1ccc(Oc2cccnc2)cc1,O(c1c(O)ncc(O)c1)c1c(CN)ccc(O)c1O,0.5341701,0.5341701,1.0,1.0,28.81095543436521,0.5341701
651,O=C(Nc1ccncc1)c1cccs1,Brc1c(O)c(NC(=O)c2sc(C#CCN)c(O)c2)c(O)c(O)n1,0.39086366,0.39086366,1.0,1.0,33.853784720397805,0.39086366
652,O=C(CCC[C@@H]1CCc2cc(=O)ccn21)Nc1cccnc1,N(c1c(O)c(C#N)cnc1O)C(CCC[C@H]1n2c(c(O)c(=O)c(O)c2)CC1)=O,0.4297605,0.4297605,1.0,1.0,32.45661605111115,0.4297605
653,O=C(Nc1ccncc1)c1ccccc1,c1(C#CCN)c(O)cc(C(=O)Nc2c(O)cnc(O)c2O)cc1,0.21256533,0.21256533,1.0,1.0,41.37444184138791,0.21256533
654,O=C(CCCSc1cc(=O)cco1)Nc1cccnc1,c1c(O)c(NC(=O)CCCSc2c(O)c(=O)c(O)co2)c(O)nc1,0.5275499,0.5275499,1.0,1.0,29.041847545336278,0.5275499
655,O=C(CCC[C@@H]1OCCn2cccc21)Nc1cccnc1,N#Cc1c(O)c(NC(CCC[C@H]2c3n(ccc3)C[C@@H](C)O2)=O)c(O)nc1,0.3312745,0.3312745,1.0,1.0,36.10119735157049,0.3312745
656,O=C(Nc1ccncc1)c1ccc([C@H]2N[C@@H](c3ccccc3)C3=C(CCCC3)OC2=O)o1,N(C(c1cc(O)c([C@@H]2C(=O)OC3=C([C@H](c4c(O)cc(O)cc4)N2)CCCC3)o1)=O)c1c(O)cnc(O)c1O,0.5448821,0.5448821,1.0,1.0,28.43642640476564,0.5448821
657,O=C(Nc1ccncc1)c1ccns1,c1(C(=O)Nc2c(O)cnc(O)c2O)snc(O)c1O,0.5023682,0.5023682,1.0,1.0,29.91771899414112,0.5023682
658,c1cc(CN2CCOCC2)ccn1,C1N(Cc2c(O)c(O)ncc2)CCOC1,0.45371914,0.45371914,1.0,1.0,31.612578157924347,0.45371914
659,O=C(CCCSc1cccs1)Nc1cccnc1,c1(O)cc(SCCCC(=O)Nc2c(O)ccnc2O)sc1,0.42820832,0.42820832,1.0,1.0,32.5116549070828,0.42820832
661,O=C(Nc1ccncc1)c1cccs1,C(#Cc1c(O)cc(C(Nc2c(O)cnc(O)c2O)=O)s1)CO,0.49039757,0.49039757,1.0,1.0,30.33366364904021,0.49039757
661,c1csc(CNc2ccncc2)c1,C(C#Cc1c(O)cc(C(Nc2c(O)cnc(O)c2O)C)s1)N,0.48303396,0.48303396,1.0,1.0,30.589687514453612,0.48303396
662,c1ccncc1,N[C@H](C(=O)Nc1c(O)c(O)ncc1O)CCSC,0.37937528,0.37937528,1.0,1.0,34.27520125789085,0.37937528
663,O=C(Nc1ccncc1)c1ccco1,c1(C#CCN)oc(C(=O)Nc2c(O)cnc(O)c2O)cc1,0.2606946,0.2606946,1.0,1.0,39.05383650515055,0.2606946
664,O=C(Nc1ccncc1)c1cccs1,c1sc(C(Nc2c(O)cnc(O)c2O)=O)cc1O,0.6097242,0.6097242,1.0,1.0,26.124763078555684,0.6097242
665,O=C(Nc1ccncc1)c1cccs1,C(#Cc1sc(C(Nc2c(O)c(O)ncc2O)=O)cc1)CO,0.43092853,0.43092853,1.0,1.0,32.415231801301296,0.43092853
666,C(#Cc1cccs1)C[NH2+]Cc1ccncc1,c1c(O)c(C#CC[N+](C)(C)Cc2ccnc(O)c2)sc1,0.068835855,0.068835855,1.0,1.0,52.62423088935926,0.068835855
668,O=C(Nc1ccncc1)c1cccs1,O=C(c1sc(C#CO)c(O)c1)Nc1c(O)cnc(O)c1O,0.092199765,0.092199765,1.0,1.0,49.86520978399229,0.092199765
668,O=C(Nc1ccncc1)[C@H]1CO1,C([C@H]1CO1)(Nc1c(O)cnc(O)c1O)=O,0.6009703,0.6009703,1.0,1.0,26.443042158892084,0.6009703
669,O=C(Nc1ccncc1)c1cccs1,c1(NC(c2cc(O)c(C#CCN)s2)=O)c(O)c(O)ncc1,0.5381994,0.5381994,1.0,1.0,28.67022388462354,0.5381994
671,O=C(Nc1ccncc1)c1cccs1,C(F)(F)(c1cc(C(=O)Nc2c(O)cnc(O)c2O)sc1)F,0.4804157,0.4804157,1.0,1.0,30.680776789701213,0.4804157
671,O=C(Nc1ccncc1)c1cccs1,c1(NC(c2ccc(C#CCN)s2)=O)c(O)c(O)ncc1,0.20692386,0.20692386,1.0,1.0,41.67008665499029,0.20692386
672,O=C(Nc1ccncc1)c1cccs1,Oc1c(C(=O)Nc2c(O)cnc(O)c2O)sc(C#CCN)c1,0.76535124,0.76535124,1.0,1.0,19.731150623562627,0.76535124
673,O=C(Nc1cccnc1)c1cccs1,c1(NC(=O)c2ccc(C#CCN)s2)c(O)ccnc1O,0.50198084,0.50198084,1.0,1.0,29.93117907236324,0.50198084
674,O=C(Nc1cccnc1)c1cccs1,c1nc(O)c(C#CCN)c(O)c1NC(c1sc(C#CCN)cc1)=O,0.36642137,0.36642137,1.0,1.0,34.75639434789773,0.36642137
675,c1csc(CNc2ccncc2)c1,Oc1ncc(O)c(NCc2sc(C#CCN)c(O)c2)c1O,0.46809974,0.46809974,1.0,1.0,31.109836392596517,0.46809974
676,S=C(NCCc1ccccc1)Nc1ccncc1,n1cc(O)c(NC(=S)NC[C@H](c2ccc(SC)cc2)O)c(O)c1O,0.45341313,0.45341313,1.0,1.0,31.623302294836115,0.45341313
677,O=C(Nc1ccncc1)c1cc[nH]c1,Oc1ncc(O)c(NC(c2c(O)c(C)n(C)c2)=O)c1O,0.38550597,0.38550597,1.0,1.0,34.0497308287784,0.38550597
678,O=C(CCC#C[C@@H]1Oc2ccccc21)Nc1ccncc1,C(#C[C@H]1c2c(O)c(C#CCN)cc(O)c2O1)CCC(=O)Nc1c(O)cnc(O)c1O,0.5381531,0.5381531,1.0,1.0,28.671842859057897,0.5381531
679,O=C(Nc1ccncc1)[C@H]1CCN1,[C@H]1(C(=O)Nc2c(O)cnc(O)c2O)CCN1,0.3663947,0.3663947,1.0,1.0,34.75739208795933,0.3663947
680,O=C(Nc1ccncc1)c1cccs1,NCc1sc(C(Nc2c(O)c(O)ncc2O)=O)cc1,0.17371522,0.17371522,1.0,1.0,43.54583797486084,0.17371522
681,O=C(Nc1ccncc1)n1cccc1,C(n1c(O)c(O)cc1)(Nc1c(O)cnc(O)c1O)=O,0.591867,0.591867,1.0,1.0,26.77154964366377,0.591867
682,O=C(Nc1ccncc1)[C@@H]1CCO1,[C@@H]1(C(Nc2c(O)cnc(O)c2O)=O)CCO1,0.713204,0.713204,1.0,1.0,22.087185144685346,0.713204
683,O=C(Nc1ccncc1)c1cccs1,c1c(C#CCN)sc(C(Nc2c(O)cnc(O)c2O)=O)c1F,0.43673882,0.43673882,1.0,1.0,32.20976009910992,0.43673882
684,O=C(Nc1ccncc1)c1cccs1,s1c(CNCCC)ccc1C(=O)Nc1c(O)c(O)ncc1O,0.22761236,0.22761236,1.0,1.0,40.61278966704118,0.22761236
685,O=C(Nc1ccncc1)c1cccs1,c1c(NC(=O)c2sc(C#CCN)cc2)c(O)cnc1O,0.73499036,0.73499036,1.0,1.0,21.139601913190134,0.73499036
686,O=C(Nc1ccncc1)c1cccs1,O=C(O)c1ccc(C(=O)Nc2c(O)c(O)ncc2O)s1,0.55071104,0.55071104,1.0,1.0,28.23204029397842,0.55071104
687,c1csc(CNc2ccncc2)c1,s1c(CNc2c(O)cnc(O)c2O)ccc1C#CCN,0.47007167,0.47007167,1.0,1.0,31.041061354238057,0.47007167
688,O=C(Nc1ccncc1)c1cccs1,c1cc(CO)sc1C(Nc1c(O)cnc(O)c1O)=O,0.6978525,0.6978525,1.0,1.0,22.729108511363886,0.6978525
689,O=C(Nc1ccncc1)c1cccs1,C(NC)c1ccc(C(=O)Nc2c(O)c(O)ncc2O)s1,0.4961708,0.4961708,1.0,1.0,30.133042595078944,0.4961708
690,O=C(NCCn1ccccc1=O)Nc1cccnc1,C(n1cc(O)c(O)cc1=O)CNC(=O)Nc1c(O)ncc(C#N)c1O,0.64907014,0.64907014,1.0,1.0,24.658574642226647,0.64907014
692,O=C(Nc1ccncc1)c1cccs1,C(=O)(NC)c1ccc(C(Nc2c(O)c(O)ncc2O)=O)s1,0.5464982,0.5464982,1.0,1.0,28.379806224931187,0.5464982
692,O=C(CCCSc1cc(=O)ccs1)Nc1cccnc1,c1(O)sc(SCCCC(Nc2c(O)ncc(C#N)c2O)=O)cc(=O)c1O,0.412311,0.412311,1.0,1.0,33.07845283954389,0.412311
693,O=C(Nc1ccncc1)C1CCNCC1,O=C(N1CCC(C(=O)Nc2c(O)c(O)ncc2O)CC1)C,0.33006537,0.33006537,1.0,1.0,36.14864961799277,0.33006537
694,O=C(Nc1ccncc1)c1cc[nH]n1,n1cc(O)c(NC(=O)c2nn(C)cc2O)c(O)c1O,0.5821813,0.5821813,1.0,1.0,27.11859375829921,0.5821813
695,O=C(Nc1ccncc1)c1cccs1,C(=O)(OC)c1sc(C(Nc2c(O)cnc(O)c2O)=O)cc1,0.8682328,0.8682328,1.0,1.0,13.623425209832098,0.8682328
696,O=C(Nc1ccncc1)c1ccccc1,Oc1c(NC(c2ccc(C(N(C)C)=O)cc2)=O)c(O)c(O)nc1,0.5796183,0.5796183,1.0,1.0,27.210034438845693,0.5796183
697,O=C(NCCn1ncccc1=O)Nc1ccncc1,C(n1nc(O)c(O)cc1=O)CNC(=O)Nc1c(O)c(O)ncc1O,0.41134292,0.41134292,1.0,1.0,33.11316666363205,0.41134292
699,O=C(Nc1ccncc1)c1ccccc1,c1c(C(=O)OC)ccc(C(Nc2c(O)c(O)ncc2O)=O)c1,0.5202437,0.5202437,1.0,1.0,29.296277536687445,0.5202437
699,O=C(NCCSc1cc(=O)cco1)Nc1ccncc1,C(Sc1c(O)c(=O)cc(O)o1)CNC(Nc1c(O)c(O)ncc1O)=O,0.66417176,0.66417176,1.0,1.0,24.076735307671715,0.66417176
700,O=C(Nc1cccnc1)c1cccs1,Oc1c(NC(c2sc(C#CCN)cc2)=O)c(O)c(O)cn1,0.3908222,0.3908222,1.0,1.0,33.85529701823504,0.3908222
701,O=C(Nc1ccncc1)c1ccccc1,c1(NC(c2ccc(C#CCN)cc2)=O)c(O)cnc(O)c1O,0.74897987,0.74897987,1.0,1.0,20.504769403566655,0.74897987
